SAFE output
B2BP08-4	 12.0851	 6.09146	 -2.5
B2BP08-5	 12.0851	 6.09146	 -3.5
B2BP08-6	 12.0851	 6.09146	 -4.5
B2BP08-7	 12.0851	 6.09146	 -5.5
B2BP08-8	 12.0851	 6.09146	 -6.5
B2BP08-9	 12.0851	 6.09146	 -7.5
B2BP09-1	 11.9979	 -4.386	 0
B2BP09-2	 11.9979	 -4.386	 -0.5
B2BP09-3	 11.9979	 -4.386	 -1.5
B2BP09-4	 11.9979	 -4.386	 -2.5
B2BP09-5	 11.9979	 -4.386	 -3.5
B2BP09-6	 11.9979	 -4.386	 -4.5
B2BP09-7	 11.9979	 -4.386	 -5.5
B2BP09-8	 11.9979	 -4.386	 -6.5
B2BP09-9	 11.9979	 -4.386	 -7.5
B2BP10-1	 17.4209	 1.32337	 0
B2BP10-2	 17.4209	 1.32337	 -0.5
B2BP10-3	 17.4209	 1.32337	 -1.5
B2BP10-4	 17.4209	 1.32337	 -2.5
B2BP10-5	 17.4209	 1.32337	 -3.5
B2BP10-6	 17.4209	 1.32337	 -4.5
B2BP10-7	 17.4209	 1.32337	 -5.5
B2BP10-8	 17.4209	 1.32337	 -6.5
B2BP10-9	 17.4209	 1.32337	 -7.5
B2BP11-1	 21.7233	 6.9347	 0
B2BP11-2	 21.7233	 6.9347	 -0.5
B2BP11-3	 21.7233	 6.9347	 -1.5
B2BP11-4	 21.7233	 6.9347	 -2.5
B2BP11-5	 21.7233	 6.9347	 -3.5
B2BP11-6	 21.7233	 6.9347	 -4.5
B2BP11-7	 21.7233	 6.9347	 -5.5
B2BP11-8	 21.7233	 6.9347	 -6.5
B2BP11-9	 21.7233	 6.9347	 -7.5
B2BP12-1	 22.6323	 -3.45562	 0
B2BP12-2	 22.6323	 -3.45562	 -0.5
B2BP12-3	 22.6323	 -3.45562	 -1.5
B2BP12-4	 22.6323	 -3.45562	 -2.5
B2BP12-5	 22.6323	 -3.45562	 -3.5
B2BP12-6	 22.6323	 -3.45562	 -4.5
B2BP12-7	 22.6323	 -3.45562	 -5.5
B2BP12-8	 22.6323	 -3.45562	 -6.5
B2BP12-9	 22.6323	 -3.45562	 -7.5
B2BP13-1	 -5.215	 -8.38481	 0
B2BP13-2	 -5.215	 -8.38481	 -0.5
B2BP13-3	 -5.215	 -8.38481	 -1.5
B2BP13-4	 -5.215	 -8.38481	 -2.5
B2BP13-5	 -5.215	 -8.38481	 -3.5
B2BP13-6	 -5.215	 -8.38481	 -4.5
B2BP13-7	 -5.215	 -8.38481	 -5.5
B2BP13-8	 -5.215	 -8.38481	 -6.5
B2BP13-9	 -5.215	 -8.38481	 -7.5
B2BP14-1	 5.01499	 -8.38481	 0
B2BP14-2	 5.01499	 -8.38481	 -0.5
B2BP14-3	 5.01499	 -8.38481	 -1.5
B2BP14-4	 5.01499	 -8.38481	 -2.5
B2BP14-5	 5.01499	 -8.38481	 -3.5
B2BP14-6	 5.01499	 -8.38481	 -4.5
B2BP14-7	 5.01499	 -8.38481	 -5.5
B2BP14-8	 5.01499	 -8.38481	 -6.5
B2BP14-9	 5.01499	 -8.38481	 -7.5
B2BP15-1	 -8.5e-06	 -14.6848	 0
B2BP15-2	 -8.5e-06	 -14.6848	 -0.5
B2BP15-3	 -8.5e-06	 -14.6848	 -1.5
B2BP15-4	 -8.5e-06	 -14.6848	 -2.5
B2BP15-5	 -8.5e-06	 -14.6848	 -3.5
B2BP15-6	 -8.5e-06	 -14.6848	 -4.5
B2BP15-7	 -8.5e-06	 -14.6848	 -5.5
B2BP15-8	 -8.5e-06	 -14.6848	 -6.5
B2BP15-9	 -8.5e-06	 -14.6848	 -7.5
B2BP16-1	 -5.215	 -21	 0
B2BP16-2	 -5.215	 -21	 -0.5
B2BP16-3	 -5.215	 -21	 -1.5
B2BP16-4	 -5.215	 -21	 -2.5
B2BP16-5	 -5.215	 -21	 -3.5
B2BP16-6	 -5.215	 -21	 -4.5
B2BP16-7	 -5.215	 -21	 -5.5
B2BP16-8	 -5.215	 -21	 -6.5
B2BP16-9	 -5.215	 -21	 -7.5
B2BP17-1	 5.215	 -21.0044	 0
B2BP17-2	 5.215	 -21.0044	 -0.5
B2BP17-3	 5.215	 -21.0044	 -1.5
B2BP17-4	 5.215	 -21.0044	 -2.5
B2BP17-5	 5.215	 -21.0044	 -3.5
B2BP17-6	 5.215	 -21.0044	 -4.5
B2BP17-7	 5.215	 -21.0044	 -5.5
B2BP17-8	 5.215	 -21.0044	 -6.5
B2BP17-9	 5.215	 -21.0044	 -7.5
B2BP18-1	 -6.1e-06	 -27.2949	 0
B2BP18-2	 -6.1e-06	 -27.2949	 -0.5
B2BP18-3	 -6.1e-06	 -27.2949	 -1.5
B2BP18-4	 -6.1e-06	 -27.2949	 -2.5
B2BP18-5	 -6.1e-06	 -27.2949	 -3.5
B2BP18-6	 -6.1e-06	 -27.2949	 -4.5
B2BP18-7	 -6.1e-06	 -27.2949	 -5.5
B2BP18-8	 -6.1e-06	 -27.2949	 -6.5
B2BP18-9	 -6.1e-06	 -27.2949	 -7.5
B2BP19-1	 -5.215	 -33.5898	 0
B2BP19-2	 -5.215	 -33.5898	 -0.5
B2BP19-3	 -5.215	 -33.5898	 -1.5
B2BP19-4	 -5.215	 -33.5898	 -2.5
B2BP19-5	 -5.215	 -33.5898	 -3.5
B2BP19-6	 -5.215	 -33.5898	 -4.5
B2BP19-7	 -5.215	 -33.5898	 -5.5
B2BP19-8	 -5.215	 -33.5898	 -6.5
B2BP19-9	 -5.215	 -33.5898	 -7.5
B2BP20-1	 5.21501	 -33.5898	 0
B2BP20-2	 5.21501	 -33.5898	 -0.5
B2BP20-3	 5.21501	 -33.5898	 -1.5
B2BP20-4	 5.21501	 -33.5898	 -2.5
B2BP20-5	 5.21501	 -33.5898	 -3.5
B2BP20-6	 5.21501	 -33.5898	 -4.5
B2BP20-7	 5.21501	 -33.5898	 -5.5
B2BP20-8	 5.21501	 -33.5898	 -6.5
B2BP20-9	 5.21501	 -33.5898	 -7.5
B2BP01-10	 -18.9451	 6.69163	 -8.5
B2BP01-11	 -18.9451	 6.69163	 -9.5
B2BP01-12	 -18.9451	 6.69163	 -10.5
B2BP01-13	 -18.9451	 6.69163	 -11.5
B2BP01-14	 -18.9451	 6.69163	 -12.5
B2BP01-15	 -18.9451	 6.69163	 -13.5
B2BP01-16	 -18.9451	 6.69163	 -14.5
B2BP01-17	 -18.9451	 6.69163	 -15.5
B2BP01-18	 -18.9451	 6.69163	 -16.5
B2BP01-19	 -18.9451	 6.69163	 -17.5
B2BP01-20	 -18.9451	 6.69163	 -18.5
B2BP01-21	 -18.9451	 6.69163	 -19.5
B2BP01-22	 -18.9451	 6.69163	 -20.5
B2BP01-23	 -18.9451	 6.69163	 -21.5
B2BP01-24	 -18.9451	 6.69163	 -22.5
B2BP01-25	 -18.9451	 6.69163	 -23.5
B2BP01-26	 -18.9451	 6.69163	 -24.5
B2BP01-27	 -18.9451	 6.69163	 -25.5
B2BP01-28	 -18.9451	 6.69163	 -26.5
B2BP01-29	 -18.9451	 6.69163	 -27.5
B2BP01-30	 -18.9451	 6.69163	 -28.5
B2BP01-31	 -18.9451	 6.69163	 -29.5
B2BP01-32	 -18.9451	 6.69163	 -30.5
B2BP01-33	 -18.9451	 6.69163	 -31.5
B2BP01-34	 -18.9451	 6.69163	 -32.5
B2BP01-35	 -18.9451	 6.69163	 -33.5
B2BP01-36	 -18.9451	 6.69163	 -34.5
B2BP01-37	 -18.9451	 6.69163	 -35.5
B2BP01-38	 -18.9451	 6.69163	 -36.5
B2BP02-10	 -19.854	 -3.69802	 -8.5
B2BP02-11	 -19.854	 -3.69802	 -9.5
B2BP02-12	 -19.854	 -3.69802	 -10.5
B2BP02-13	 -19.854	 -3.69802	 -11.5
B2BP02-14	 -19.854	 -3.69802	 -12.5
B2BP02-15	 -19.854	 -3.69802	 -13.5
B2BP02-16	 -19.854	 -3.69802	 -14.5
B2BP02-17	 -19.854	 -3.69802	 -15.5
B2BP02-18	 -19.854	 -3.69802	 -16.5
B2BP02-19	 -19.854	 -3.69802	 -17.5
B2BP02-20	 -19.854	 -3.69802	 -18.5
B2BP02-21	 -19.854	 -3.69802	 -19.5
B2BP02-22	 -19.854	 -3.69802	 -20.5
B2BP02-23	 -19.854	 -3.69802	 -21.5
B2BP02-24	 -19.854	 -3.69802	 -22.5
B2BP02-25	 -19.854	 -3.69802	 -23.5
B2BP02-26	 -19.854	 -3.69802	 -24.5
B2BP02-27	 -19.854	 -3.69802	 -25.5
B2BP02-28	 -19.854	 -3.69802	 -26.5
B2BP02-29	 -19.854	 -3.69802	 -27.5
B2BP02-30	 -19.854	 -3.69802	 -28.5
B2BP02-31	 -19.854	 -3.69802	 -29.5
B2BP02-32	 -19.854	 -3.69802	 -30.5
B2BP02-33	 -19.854	 -3.69802	 -31.5
B2BP02-34	 -19.854	 -3.69802	 -32.5
